year_month,state,district,pincode,risk_category,risk_reason,anomaly_score,total_activity,trend_status,policy_recommendation
2025-03,bihar,munger,811213,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,bihar,bhagalpur,813222,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,madhya pradesh,gwalior,474006,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,madhya pradesh,satna,485446,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,maharashtra,aurangabad,431112,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,maharashtra,aurangabad,431103,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,bihar,aurangabad,824124,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,madhya pradesh,shivpuri,473995,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,jharkhand,simdega,835226,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,maharashtra,solapur,413006,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,bihar,bhagalpur,813209,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,bihar,bhagalpur,853202,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,maharashtra,solapur,413002,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,madhya pradesh,sidhi,486661,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,madhya pradesh,sidhi,486666,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,bihar,aurangabad,824103,HIGH,No new enrollments recorded,-0.01941873048522924,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-11,nagaland,shamator,798628,HIGH,No specific concerns,-0.01941736691775542,122.0,STABLE,Plan for increased update demand in 3-5 years
2025-12,rajasthan,jaipur,302013,HIGH,No specific concerns,-0.019410342661504765,1850.0,STABLE,Maintain current service levels; can serve as model regions
2025-12,bihar,pashchim champaran,845307,HIGH,Activity significantly below district average; No biometric updates recorded,-0.019404439253193906,3.0,STABLE,Plan for increased update demand in 3-5 years
2025-11,gujarat,vadodara,391750,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.019399310395649905,7.0,SURGING,Plan for increased update demand in 3-5 years
2025-10,rajasthan,baran,325220,HIGH,Sharp decline in activity (>30% drop),-0.019391330257406136,904.0,DECLINING,Plan for increased update demand in 3-5 years
2025-09,uttar pradesh,kannauj,209734,HIGH,Unusual activity spike (>50% increase),-0.019390697584490968,1280.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,odisha,sundargarh,769011,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.019383451019407416,11.0,SURGING,Plan for increased update demand in 3-5 years
2025-03,gujarat,valsad,396193,HIGH,No new enrollments recorded,-0.019381247188048123,931.0,STABLE,Focus on maintaining biometric update infrastructure
2025-12,rajasthan,udaipur,313603,HIGH,No specific concerns,-0.019379628127790594,1456.0,STABLE,Plan for increased update demand in 3-5 years
2025-04,haryana,rewari,123106,HIGH,No new enrollments recorded,-0.019379342552007017,880.0,STABLE,Focus on maintaining biometric update infrastructure
2025-12,tamil nadu,kanchipuram,600117,HIGH,Activity significantly below district average; No biometric updates recorded; No new enrollments recorded; Unusual activity spike (>50% increase),-0.019378939480790613,2.0,SURGING,Plan for increased update demand in 3-5 years
2025-07,assam,cachar,788011,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.01937699783149993,77.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,himachal pradesh,lahaul and spiti,175132,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.019368791821338438,5.0,SURGING,Focus on maintaining biometric update infrastructure
2025-12,kerala,palakkad,678583,HIGH,No specific concerns,-0.019360648312112483,1245.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-11,andhra pradesh,krishna,520001,HIGH,No specific concerns,-0.019357742793805643,1533.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-03,andhra pradesh,khammam,507101,HIGH,No new enrollments recorded,-0.019357676112319866,711.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-03,odisha,koraput,764021,HIGH,No new enrollments recorded,-0.019355274332723105,1050.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,telangana,adilabad,504308,HIGH,No new enrollments recorded,-0.019349993138096044,806.0,STABLE,Focus on maintaining biometric update infrastructure
2025-09,uttar pradesh,firozabad,205119,HIGH,Activity significantly below district average,-0.019345050581950907,16.0,STABLE,Plan for increased update demand in 3-5 years
2025-10,bihar,purba champaran,845411,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.019342453160174355,5.0,SURGING,Plan for increased update demand in 3-5 years
2025-03,west bengal,north 24 parganas,743423,HIGH,No new enrollments recorded,-0.019341325659902764,1006.0,STABLE,Focus on maintaining biometric update infrastructure
2025-12,rajasthan,nagaur,341512,HIGH,No specific concerns,-0.01933404644084913,1611.0,STABLE,Maintain current service levels; can serve as model regions
2025-06,madhya pradesh,dindori,481884,HIGH,No new enrollments recorded,-0.01932619343155484,1006.0,STABLE,Focus on maintaining biometric update infrastructure
2025-10,uttar pradesh,sonbhadra,231213,HIGH,Sharp decline in activity (>30% drop),-0.019321519773509932,1064.0,DECLINING,Maintain current service levels; can serve as model regions
2025-10,tamil nadu,kallakurichi,607203,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.019308536781633467,4.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,karnataka,chamarajanagar,571124,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.019308536781633467,4.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,uttar pradesh,barabanki,225304,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.019308536781633467,4.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,west bengal,kolkata,700083,HIGH,Activity significantly below district average; No biometric updates recorded; Sharp decline in activity (>30% drop),-0.01929921954634195,3.0,DECLINING,Plan for increased update demand in 3-5 years
2025-10,karnataka,kalaburagi,585223,HIGH,Activity significantly below district average; No biometric updates recorded; Sharp decline in activity (>30% drop),-0.01929921954634195,3.0,DECLINING,Plan for increased update demand in 3-5 years
2025-12,bihar,patna,848501,HIGH,Activity significantly below district average; No biometric updates recorded; No new enrollments recorded; Unusual activity spike (>50% increase),-0.019296971402250507,11.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,tamil nadu,madurai,625002,HIGH,No specific concerns,-0.019293372935200614,1604.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-12,maharashtra,pune,412203,HIGH,No specific concerns,-0.019292834650331603,1655.0,STABLE,Plan for increased update demand in 3-5 years
2025-09,uttar pradesh,kanpur nagar,208002,HIGH,Unusual activity spike (>50% increase),-0.019288033282135686,1650.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,kanpur nagar,208014,HIGH,No specific concerns,-0.019286066507290922,1524.0,STABLE,Plan for increased update demand in 3-5 years
2025-11,maharashtra,sindhudurg,416704,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.019281920404450648,63.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,madhya pradesh,mandla,481105,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.019281081717923976,4.0,SURGING,Focus on maintaining biometric update infrastructure
2025-11,karnataka,davangere,583136,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.019281081717923976,4.0,SURGING,Focus on maintaining biometric update infrastructure
2025-12,odisha,kendrapara,754135,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.019281081717923976,4.0,SURGING,Focus on maintaining biometric update infrastructure
2025-10,tamil nadu,dharmapuri,635203,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.019281081717923976,4.0,SURGING,Focus on maintaining biometric update infrastructure
2025-10,assam,dhemaji,787057,HIGH,No specific concerns,-0.01927901309107849,1220.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-04,chhattisgarh,surguja,497116,HIGH,No new enrollments recorded,-0.01926761311831171,1074.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,west bengal,puruliya,723143,HIGH,No new enrollments recorded,-0.01926698240742508,905.0,STABLE,Focus on maintaining biometric update infrastructure
2025-10,west bengal,south 24 parganas,700135,HIGH,Sharp decline in activity (>30% drop),-0.01926444147423645,1029.0,DECLINING,Plan for increased update demand in 3-5 years
2025-12,rajasthan,deeg,321203,HIGH,No specific concerns,-0.019257367617839805,124.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-12,tamil nadu,namakkal,637411,HIGH,No specific concerns,-0.01925663390445176,1185.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-12,punjab,malerkotla,148023,HIGH,No specific concerns,-0.019251932491961332,1843.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-03,tamil nadu,viluppuram,604201,HIGH,No new enrollments recorded,-0.0192490475390108,591.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-05,andhra pradesh,chittoor,517131,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.01924732525832773,744.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,gujarat,ahmedabad,380049,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.019243625805862696,12.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,madhya pradesh,panna,488059,HIGH,Activity significantly below district average; No biometric updates recorded; Sharp decline in activity (>30% drop),-0.01924302269419431,10.0,DECLINING,Plan for increased update demand in 3-5 years
2025-04,jammu and kashmir,kathua,184206,HIGH,No new enrollments recorded,-0.019241862094400486,900.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,maharashtra,thane,421102,HIGH,No new enrollments recorded,-0.019241281926406728,973.0,STABLE,Focus on maintaining biometric update infrastructure
2025-10,west bengal,jalpaiguri,735132,HIGH,Sharp decline in activity (>30% drop),-0.019240916879487813,1192.0,DECLINING,Plan for increased update demand in 3-5 years
2025-03,chhattisgarh,surajpur,497229,HIGH,No new enrollments recorded,-0.019239934698234595,955.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,chhattisgarh,janjgir-champa,495557,HIGH,No new enrollments recorded,-0.019239934698234595,955.0,STABLE,Focus on maintaining biometric update infrastructure
2025-12,bihar,aurangabad(bh),824122,HIGH,Activity significantly below district average; No biometric updates recorded,-0.019238116930998972,5.0,STABLE,Plan for increased update demand in 3-5 years
2025-03,uttarakhand,pithoragarh,262552,HIGH,No new enrollments recorded,-0.019230684297790623,499.0,STABLE,Plan for increased update demand in 3-5 years
2025-11,bihar,darbhanga,847427,HIGH,No specific concerns,-0.019217186866794522,1800.0,STABLE,Maintain current service levels; can serve as model regions
2025-07,telangana,medchal-malkajgiri,500055,HIGH,No new enrollments recorded,-0.019216011620625917,775.0,STABLE,Focus on maintaining biometric update infrastructure
2025-11,west bengal,hooghly,712409,HIGH,Unusual activity spike (>50% increase),-0.019215841293318436,1392.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,uttar pradesh,jaunpur,222125,HIGH,No specific concerns,-0.01921570925997429,1626.0,STABLE,Maintain current service levels; can serve as model regions
2025-12,telangana,komaram bheem,504293,HIGH,No specific concerns,-0.019210834701685164,1242.0,STABLE,Plan for increased update demand in 3-5 years
2025-11,rajasthan,sikar,332709,HIGH,Unusual activity spike (>50% increase),-0.019202143539657546,1232.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,uttar pradesh,bulandshahar,202390,HIGH,Sharp decline in activity (>30% drop),-0.019199951625881284,7.0,DECLINING,Plan for increased update demand in 3-5 years
2025-12,manipur,pherzawl,795121,HIGH,Unusual activity spike (>50% increase),-0.01919000631051848,73.0,SURGING,Plan for increased update demand in 3-5 years
2025-03,uttarakhand,chamoli,246473,HIGH,No new enrollments recorded,-0.01918942192710449,690.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-11,bihar,saran,841415,HIGH,No specific concerns,-0.019188127367763652,1464.0,STABLE,Plan for increased update demand in 3-5 years
2025-03,telangana,mahabubabad,506134,HIGH,No new enrollments recorded,-0.01918255485437126,484.0,STABLE,Plan for increased update demand in 3-5 years
2025-03,uttar pradesh,bulandshahr,245403,HIGH,No new enrollments recorded,-0.01918105550185434,882.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,uttar pradesh,bulandshahr,203132,HIGH,No new enrollments recorded,-0.01918105550185434,885.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,uttar pradesh,hathras,281307,HIGH,No new enrollments recorded,-0.01918105550185434,886.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,uttar pradesh,shrawasti,271865,HIGH,No new enrollments recorded,-0.01918105550185434,876.0,STABLE,Focus on maintaining biometric update infrastructure
2025-11,rajasthan,karauli,322243,HIGH,Unusual activity spike (>50% increase),-0.019177926062843076,1293.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,uttar pradesh,balrampur,271607,HIGH,Unusual activity spike (>50% increase),-0.019172628942796588,2062.0,SURGING,Maintain current service levels; can serve as model regions
2025-03,tamil nadu,salem,636122,HIGH,No new enrollments recorded,-0.01915687229239238,1016.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,tamil nadu,tiruppur,641605,HIGH,No new enrollments recorded,-0.01915469718611096,1079.0,STABLE,Focus on maintaining biometric update infrastructure
2025-09,telangana,adilabad,504309,HIGH,Unusual activity spike (>50% increase),-0.01915441444222654,1289.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,west bengal,cooch behar,736172,HIGH,No specific concerns,-0.01915237618445287,1149.0,STABLE,Plan for increased update demand in 3-5 years
2025-03,jharkhand,ranchi,834008,HIGH,No new enrollments recorded,-0.019151322321553144,1103.0,STABLE,Focus on maintaining biometric update infrastructure
2025-09,punjab,bathinda,151103,HIGH,Unusual activity spike (>50% increase),-0.019136045512993194,1497.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,chhattisgarh,manendragarh–chirmiri–bharatpur,497778,HIGH,No specific concerns,-0.0191322221306085,527.0,STABLE,Plan for increased update demand in 3-5 years
2025-03,maharashtra,ahmadnagar,414503,HIGH,No new enrollments recorded,-0.019119043251170198,871.0,STABLE,Focus on maintaining biometric update infrastructure
2025-09,karnataka,chikkaballapur,563125,HIGH,Unusual activity spike (>50% increase),-0.019117992521548,1315.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,uttar pradesh,bara banki,225301,HIGH,Sharp decline in activity (>30% drop),-0.01911089602659266,1120.0,DECLINING,Maintain current service levels; can serve as model regions
2025-09,west bengal,maldah,732123,HIGH,Unusual activity spike (>50% increase),-0.019106208820419135,611.0,SURGING,Plan for increased update demand in 3-5 years
2025-03,chhattisgarh,gaurela-pendra-marwahi,495118,HIGH,No biometric updates recorded; No new enrollments recorded,-0.01909960938882238,173.0,STABLE,Plan for increased update demand in 3-5 years
2025-10,west bengal,jalpaiguri,735220,HIGH,No specific concerns,-0.019097613965179727,1103.0,STABLE,Plan for increased update demand in 3-5 years
2025-10,bihar,saharsa,852123,HIGH,Sharp decline in activity (>30% drop),-0.019096494902665184,1252.0,DECLINING,Maintain current service levels; can serve as model regions
2025-11,punjab,fazilka,152123,HIGH,No specific concerns,-0.01909597692533671,1677.0,STABLE,Maintain current service levels; can serve as model regions
2025-03,odisha,jagatsinghapur,754106,HIGH,No new enrollments recorded,-0.01909068176716855,790.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-11,karnataka,bengaluru south,562108,HIGH,No biometric updates recorded,-0.019089152961815792,48.0,STABLE,Plan for increased update demand in 3-5 years
2025-11,bihar,saran,841207,HIGH,No specific concerns,-0.01906789349236926,1696.0,STABLE,Maintain current service levels; can serve as model regions
2025-09,uttar pradesh,sultanpur,227405,HIGH,Activity significantly below district average,-0.01906047184041504,7.0,STABLE,Plan for increased update demand in 3-5 years
2025-03,andhra pradesh,east godavari,533107,HIGH,No new enrollments recorded,-0.019060247492006965,791.0,STABLE,Focus on maintaining biometric update infrastructure
2025-10,meghalaya,east garo hills,794002,HIGH,Activity significantly below district average; No biometric updates recorded; Sharp decline in activity (>30% drop),-0.019056947503706456,9.0,DECLINING,Plan for increased update demand in 3-5 years
2025-12,west bengal,purba bardhaman,713433,HIGH,Activity significantly below district average; No biometric updates recorded,-0.01904987617227849,3.0,STABLE,Plan for increased update demand in 3-5 years
2025-10,bihar,nalanda,803117,HIGH,Sharp decline in activity (>30% drop),-0.019045402471230988,977.0,DECLINING,Plan for increased update demand in 3-5 years
2025-03,madhya pradesh,jabalpur,483334,HIGH,No new enrollments recorded,-0.019044670150686893,924.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,tamil nadu,thoothukkudi,628905,HIGH,No new enrollments recorded,-0.01903131242856071,859.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-10,rajasthan,karauli,322241,HIGH,Sharp decline in activity (>30% drop),-0.019030100500936675,842.0,DECLINING,Maintain current service levels; can serve as model regions
2025-12,maharashtra,dharashiv,413624,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.01902806265776147,22.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,andhra pradesh,kurnool,518003,HIGH,No specific concerns,-0.019027634136511873,2039.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-11,maharashtra,nashik,423110,HIGH,Unusual activity spike (>50% increase),-0.01901610089747141,1190.0,SURGING,Plan for increased update demand in 3-5 years
2025-09,andhra pradesh,kurnool,518301,HIGH,Unusual activity spike (>50% increase),-0.019013426578576298,1558.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,telangana,hanumakonda,506001,HIGH,No specific concerns,-0.019005113477844615,930.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-03,west bengal,hooghly,712123,HIGH,No new enrollments recorded,-0.019004859772770666,901.0,STABLE,Focus on maintaining biometric update infrastructure
2025-09,rajasthan,dhaulpur,328024,HIGH,Activity significantly below district average; No biometric updates recorded,-0.01899729926354421,3.0,STABLE,Plan for increased update demand in 3-5 years
2025-09,rajasthan,jhunjhunu,332746,HIGH,Activity significantly below district average; No biometric updates recorded,-0.01899729926354421,3.0,STABLE,Plan for increased update demand in 3-5 years
2025-11,uttar pradesh,jyotiba phule nagar,244242,HIGH,Activity significantly below district average; No biometric updates recorded,-0.01899729926354421,3.0,STABLE,Plan for increased update demand in 3-5 years
2025-12,maharashtra,nandurbar ,425432,HIGH,Activity significantly below district average; No biometric updates recorded,-0.01899729926354421,3.0,STABLE,Plan for increased update demand in 3-5 years
2025-09,karnataka,bagalkot ,587111,HIGH,Activity significantly below district average; No biometric updates recorded,-0.01899729926354421,3.0,STABLE,Plan for increased update demand in 3-5 years
2025-09,maharashtra,mumbai( sub urban ),400056,HIGH,Activity significantly below district average; No biometric updates recorded,-0.01899729926354421,3.0,STABLE,Plan for increased update demand in 3-5 years
2025-03,tamil nadu,thoothukkudi,628215,HIGH,No new enrollments recorded,-0.018995122708720946,872.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-10,madhya pradesh,katni,483770,HIGH,No specific concerns,-0.018994060802975832,1212.0,STABLE,Maintain current service levels; can serve as model regions
2025-03,odisha,puri,752110,HIGH,No new enrollments recorded,-0.01899005323369296,862.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,andhra pradesh,srikakulam,532455,HIGH,No new enrollments recorded,-0.018986071658053216,881.0,STABLE,Focus on maintaining biometric update infrastructure
2025-07,assam,jorhat,785006,HIGH,Unusual activity spike (>50% increase),-0.018983522744647985,158.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,tamil nadu,theni,625516,HIGH,No specific concerns,-0.018979821639960148,1747.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,bihar,saran,841419,HIGH,Unusual activity spike (>50% increase),-0.018977588417773417,1262.0,SURGING,Plan for increased update demand in 3-5 years
2025-10,maharashtra,raigad,402122,HIGH,Activity significantly below district average; No biometric updates recorded; Sharp decline in activity (>30% drop),-0.018974854059269353,10.0,DECLINING,Plan for increased update demand in 3-5 years
2025-09,uttar pradesh,varanasi,221208,HIGH,Unusual activity spike (>50% increase),-0.01897324396524047,1537.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,west bengal,jalpaiguri,736182,HIGH,Unusual activity spike (>50% increase),-0.018972674306787396,1107.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,maharashtra,solapur,413209,HIGH,Sharp decline in activity (>30% drop),-0.01896486827990118,1142.0,DECLINING,Plan for increased update demand in 3-5 years
2025-09,west bengal,north 24 parganas,743293,HIGH,Unusual activity spike (>50% increase),-0.01896434938491587,1260.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,gujarat,gandhinagar,382426,HIGH,Activity significantly below district average; No biometric updates recorded,-0.01896065462644514,15.0,STABLE,Plan for increased update demand in 3-5 years
2025-11,maharashtra,akola,444303,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.01895570053990714,80.0,SURGING,Plan for increased update demand in 3-5 years
2025-09,bihar,khagaria,851215,HIGH,Unusual activity spike (>50% increase),-0.018949799043801008,982.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,chhattisgarh,bastar,494223,HIGH,No specific concerns,-0.01894364633016221,2015.0,STABLE,Maintain current service levels; can serve as model regions
2025-03,tamil nadu,dharmapuri,635202,HIGH,No new enrollments recorded,-0.018940757436219036,1055.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,odisha,kendrapara,754250,HIGH,No new enrollments recorded,-0.018936982776141198,806.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,west bengal,purba bardhaman,713422,HIGH,No new enrollments recorded,-0.018936039441311836,331.0,UNUSUAL,Plan for increased update demand in 3-5 years
2025-11,madhya pradesh,sagar,470226,HIGH,No specific concerns,-0.018930558769166828,1097.0,STABLE,Plan for increased update demand in 3-5 years
2025-10,west bengal,barddhaman,713513,HIGH,Sharp decline in activity (>30% drop),-0.018920729848456275,1229.0,DECLINING,Maintain current service levels; can serve as model regions
2025-09,bihar,banka,813205,HIGH,Unusual activity spike (>50% increase),-0.018916892502416127,1185.0,SURGING,Plan for increased update demand in 3-5 years
2025-09,chhattisgarh,rajnandgaon,491888,HIGH,Unusual activity spike (>50% increase),-0.018916039274597618,1787.0,SURGING,Maintain current service levels; can serve as model regions
2025-03,karnataka,chamrajanagar,571444,HIGH,No new enrollments recorded,-0.01890738614802079,818.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-09,nagaland,kiphire,798620,HIGH,Activity significantly below district average,-0.0189072813786747,2.0,STABLE,Plan for increased update demand in 3-5 years
2025-10,karnataka,chamarajanagar ,571441,HIGH,No specific concerns,-0.01888725798549329,6.0,STABLE,Plan for increased update demand in 3-5 years
2025-11,rajasthan,jaipur,303108,HIGH,Unusual activity spike (>50% increase),-0.018882782802431164,1541.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,kerala,thrissur,680553,HIGH,Activity significantly below district average; Sharp decline in activity (>30% drop),-0.018876421808475707,18.0,DECLINING,Plan for increased update demand in 3-5 years
2025-09,assam,baksa,781315,HIGH,Unusual activity spike (>50% increase),-0.01886808594990974,779.0,SURGING,Plan for increased update demand in 3-5 years
2025-03,kerala,wayanad,673592,HIGH,No new enrollments recorded,-0.018864832506443885,849.0,STABLE,Focus on maintaining biometric update infrastructure
2025-06,karnataka,bengaluru,562107,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.018854922642402294,739.0,SURGING,Plan for increased update demand in 3-5 years
2025-03,tamil nadu,salem,636306,HIGH,No new enrollments recorded,-0.0188535766565745,949.0,STABLE,Focus on maintaining biometric update infrastructure
2025-11,jharkhand,sahibganj,816101,HIGH,Unusual activity spike (>50% increase),-0.01885289170870663,843.0,SURGING,Plan for increased update demand in 3-5 years
2025-09,madhya pradesh,indore,452020,HIGH,Unusual activity spike (>50% increase),-0.01885246844541233,1690.0,SURGING,Maintain current service levels; can serve as model regions
2025-03,uttar pradesh,kaushambi,212214,HIGH,No new enrollments recorded,-0.01885050987629111,936.0,STABLE,Focus on maintaining biometric update infrastructure
2025-03,uttar pradesh,agra,283202,HIGH,No new enrollments recorded,-0.01885050987629111,934.0,STABLE,Focus on maintaining biometric update infrastructure
2025-11,uttar pradesh,ballia,277303,HIGH,Unusual activity spike (>50% increase),-0.018846602847126803,1805.0,SURGING,Maintain current service levels; can serve as model regions
2025-03,maharashtra,nashik,422401,HIGH,No new enrollments recorded,-0.01884309668567441,957.0,STABLE,Focus on maintaining biometric update infrastructure
2025-10,west bengal,purba bardhaman,713157,HIGH,Activity significantly below district average; Sharp decline in activity (>30% drop),-0.018842067051318412,4.0,DECLINING,Plan for increased update demand in 3-5 years
2025-11,tamil nadu,chennai,600004,HIGH,No specific concerns,-0.018839460209489567,1496.0,STABLE,Plan for increased update demand in 3-5 years
2025-03,karnataka,bengaluru,560084,HIGH,No new enrollments recorded,-0.018835386904717644,922.0,STABLE,Focus on maintaining biometric update infrastructure
2025-11,delhi,west delhi,110015,HIGH,No specific concerns,-0.018834646707672875,1926.0,STABLE,Maintain current service levels; can serve as model regions
2025-12,assam,kokrajhar,783339,HIGH,Activity significantly below district average; No new enrollments recorded; Unusual activity spike (>50% increase),-0.018829452568145832,13.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,maharashtra,satara,412803,HIGH,Sharp decline in activity (>30% drop),-0.01882896964987002,1481.0,DECLINING,Maintain current service levels; can serve as model regions
2025-12,west bengal,hugli,712204,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.01882686601034811,5.0,SURGING,Plan for increased update demand in 3-5 years
2025-03,uttar pradesh,hathras,204214,HIGH,No new enrollments recorded,-0.018826643508210505,898.0,STABLE,Focus on maintaining biometric update infrastructure
2025-12,west bengal,koch bihar,736156,HIGH,Sharp decline in activity (>30% drop),-0.018825326813171728,505.0,DECLINING,Plan for increased update demand in 3-5 years
2025-03,odisha,mayurbhanj,757030,HIGH,No new enrollments recorded,-0.018811678867182047,866.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-10,uttar pradesh,siddharthnagar,272189,HIGH,No specific concerns,-0.01880585954954983,1668.0,STABLE,Maintain current service levels; can serve as model regions
2025-03,maharashtra,kolhapur,416112,HIGH,No new enrollments recorded,-0.018791171917633576,936.0,STABLE,Focus on maintaining biometric update infrastructure
2025-11,west bengal,haora,711102,HIGH,Unusual activity spike (>50% increase),-0.01879076704338789,637.0,SURGING,Plan for increased update demand in 3-5 years
2025-03,karnataka,bellary,583212,HIGH,No new enrollments recorded,-0.01878888161313197,788.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-12,uttar pradesh,lalitpur,284126,HIGH,No specific concerns,-0.018787676474983916,2024.0,STABLE,Maintain current service levels; can serve as model regions
2025-11,punjab,sangrur,148028,HIGH,No specific concerns,-0.018785595140700884,1661.0,UNUSUAL,Plan for increased update demand in 3-5 years
